VARNAMES: CID CIDint SURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX TrestMIN TrestMAX MWEBV m0obs_i m0obs_r em0obs_i em0obs_r MU MUMODEL MUERR MUERR_RAW MURES MUPULL M0DIF ERRCODE biasCor_mu biasCorErr_mu biasCor_mB biasCor_x1 biasCor_c biasScale_muCOV IDSAMPLE 
SN: 2008cf 96 65 1 NULL 1 0.04606 0.00000 0.04693 0.00000 0.04715 0.00087 62.2831 250 5 10 50 43.1035 31.4464 54595.082 0.790 1.3527 0.4484 -1.06495e-01 2.94473e-02 16.7718 3.43273e-02 3.50979e-03 1.10968e-04 -1.05266e-03 7.74340e-06 -2.64423e-06 19 6.8883 0.9948 211.885773 -26.552151 13.3835 -7.46847e-01 22.0992 5.76120e-02 0 0 0 0  36.5102 36.6027  0.1116  0.1134 -0.0630 -0.564 -0.0295 0  0.190  0.007 -0.031  0.115 -0.057  0.470 0 
SN: 2008fr 97 65 1 NULL 1 0.04066 0.00000 0.03959 0.00000 0.04031 0.00087 207.1577 250 8.8960 7.50000e-02 56.1798 50.7615 46.5117 54732.578 0.346 0.5665 0.1144 -9.07132e-02 2.81092e-02 16.5559 3.36862e-02 4.28193e-03 1.32852e-04 -6.68684e-04 2.91540e-06 -3.13694e-06 50 21.2701 0.9999 17.955099 14.640614 6.7265 1.6554 43.9364 3.86720e-02 0 0 0 0  36.1733 36.2515  0.1061  0.0929 -0.0497 -0.469 -0.0285 0  0.139  0.003 -0.027 -0.002 -0.046  0.506 0 
SN: 2008gb 98 65 1 NULL 1 0.03698 0.00000 0.03640 0.00000 0.03871 0.00086 667.1536 250 10.2680 4.4950 34.7221 34.1295 32.2581 54746.969 0.568 0.1087 0.2713 5.28278e-03 3.21652e-02 16.8343 4.93591e-02 3.31340e-03 1.50632e-04 -1.35452e-03 7.40810e-06 -3.71671e-06 32 15.6181 0.9934 44.488087 46.865608 7.7147 0.3202 33.1078 0.1705 0 0 0 0  36.2167 36.1611  0.1310  0.1082  0.0842  0.642 -0.0285 0 -0.021  0.003  0.002 -0.014  0.006  0.678 0 
SN: 2008gl 99 65 1 NULL 1 0.03401 0.00000 0.03297 0.00000 0.03315 0.00086 52.6341 250 11.1250 0.4320 56.1798 53.1915 52.3562 54768.484 0.102 -1.45791e+00 9.83897e-02 -1.19109e-02 2.79201e-02 16.5585 3.03649e-02 4.27169e-03 1.19467e-04 -9.68349e-05 -1.40542e-06 -2.89314e-06 29 14.0059 0.9913 20.228416 4.805339 10.5437 -6.07840e+00 32.6058 2.43460e-02 0 0 0 0  35.7558 35.8155  0.1242  0.0967 -0.0312 -0.251 -0.0285 0 -0.004  0.002 -0.000 -0.014  0.000  0.671 0 
SN: 2008hj 100 65 1 NULL 1 0.03785 0.00000 0.03670 0.00000 0.03713 0.00086 124.4213 250 10.3990 0.1550 53.1914 47.8470 45.4545 54802.176 0.744 -2.75483e-02 0.2997 -4.82701e-02 3.22024e-02 16.5452 3.59534e-02 4.32434e-03 1.43198e-04 -1.95905e-03 9.43560e-06 -3.78734e-06 7 2.9958 0.9346 1.007971 -11.168986 13.4894 0.8920 27.8708 3.08590e-02 0 0 0 0  36.0274 36.0680  0.1259  0.1171 -0.0122 -0.097 -0.0285 0  0.051  0.002 -0.011 -0.016 -0.018  0.579 0 
SN: 2008hs 101 65 1 NULL 1 0.01730 0.00000 0.01659 0.00000 0.01637 0.00085 -6.45519e+01 250 10.9880 3.1010 57.1430 54.0540 51.2819 54812.680 0.083 -2.41524e+00 0.1112 3.53639e-02 3.35963e-02 15.8858 4.03510e-02 7.93754e-03 2.94996e-04 6.18298e-04 -1.38283e-05 -8.40288e-06 32 44.7765 6.62358e-02 36.373306 41.843033 13.6659 -8.33625e+00 42.7794 4.93980e-02 0 0 0 0  34.8044 34.2561  0.1658  0.1448  0.5096  3.074  0.0387 0 -0.035  0.007  0.005 -0.051  0.009  0.794 0 
SN: 2009D 102 65 1 NULL 1 0.02500 0.00000 0.02466 0.00000 0.02413 0.00085 -1.55673e+02 250 10.2850 3.9650 56.1798 52.6315 49.7513 54841.938 0.316 0.4623 0.1193 -3.77637e-02 2.87764e-02 15.4924 3.64073e-02 1.14031e-02 3.82372e-04 -1.42744e-04 2.71410e-06 -9.43774e-06 43 35.0315 0.8309 58.595070 -19.181822 9.7561 -6.21189e-01 43.0869 4.55350e-02 0 0 0 0  35.0215 35.1113  0.1295  0.1091 -0.1147 -0.885  0.0248 0  0.038  0.002 -0.008 -0.003 -0.013  0.658 0 
SN: 2009ad 103 65 1 NULL 1 0.02840 0.00000 0.02834 0.00000 0.02837 0.00086 10.8107 250 11.0160 3.5000 62.1116 57.1427 50.7614 54886.582 0.119 0.1773 7.43076e-02 -4.66019e-02 2.70395e-02 15.9364 3.49359e-02 7.57633e-03 2.43784e-04 -6.33911e-05 -1.43372e-06 -5.45990e-06 48 23.8228 0.9991 75.889137 6.659950 13.5185 -7.27391e+00 43.2902 9.60500e-02 0 0 0 0  35.4440 35.4697  0.1205  0.0985 -0.0505 -0.419  0.0248 0  0.050  0.002 -0.011 -0.012 -0.017  0.622 0 
SN: 2009ds 104 65 1 NULL 1 0.01928 0.00000 0.02050 0.00000 0.02037 0.00085 -3.83438e+01 250 11.0880 2.9200 45.2488 43.8597 25.9741 54961.207 0.242 0.5124 0.1346 -2.46712e-02 3.06510e-02 15.2657 3.73632e-02 1.40514e-02 4.83549e-04 -2.53991e-04 -7.70433e-06 -1.30403e-05 29 25.9086 0.6304 177.266769 -9.729022 10.6961 -6.97104e+00 41.1978 3.34680e-02 0 0 0 0  34.7721 34.7373  0.1429  0.1243  0.0099  0.070  0.0248 0  0.021  0.002 -0.005 -0.001 -0.007  0.703 0 
SN: 2009fv 105 65 1 NULL 1 0.02930 0.00000 0.02937 0.00000 0.02706 0.00086 -6.74678e+02 250 9.0840 0.8380 64.9351 62.1118 45.2489 54996.973 0.567 -6.30164e-01 0.1506 0.2994 3.45184e-02 16.9291 5.21440e-02 3.03642e-03 1.45828e-04 -4.61277e-04 3.16247e-06 -4.63937e-06 13 12.6045 0.5579 247.434128 40.811512 16.5161 2.3567 27.4231 5.21900e-03 0 0 0 0  35.2190 35.3649  0.1532  0.1080 -0.1707 -1.114  0.0248 0 -0.107  0.048  0.047  0.001  0.043  0.928 0 
SN: 2008050 2008050 65 1 NULL 1 0.04605 0.00000 0.04702 0.00000 0.04711 0.00087 25.2251 250 5 10 35.7141 30.7692 20.5761 54621.000 0.684 1.1539 0.4175 2.20002e-02 3.35753e-02 16.9049 4.02986e-02 3.10471e-03 1.15235e-04 8.75665e-04 -1.23447e-05 -3.20800e-06 28 38.1772 0.1184 204.198303 5.141781 4.7799 -2.58040e+00 26.0019 2.28030e-02 0 0 0 0  36.3759 36.6008  0.1362  0.1177 -0.1954 -1.435 -0.0295 0 -0.032  0.005  0.007  0.061  0.013  0.675 0 
SN: 2008051 2008051 65 1 NULL 1 0.03852 0.00000 0.03908 0.00000 0.03986 0.00087 224.9702 250 5 10 57.1429 45.4545 37.0370 54616.711 0.340 0.7687 0.1365 -1.00473e-01 2.94102e-02 16.3970 3.50772e-02 4.95656e-03 1.60133e-04 -3.27993e-04 1.32115e-06 -3.86225e-06 41 62.8452 1.56705e-02 229.995499 4.904647 5.7774 1.5309 37.0605 3.66810e-02 0 0 0 0  36.0557 36.2264  0.1067  0.0963 -0.1422 -1.333 -0.0285 0  0.162  0.003 -0.030  0.013 -0.053  0.497 0 
SN: 2009kk 108 66 1 NULL 1 0.01285 0.00000 0.01243 0.00000 0.01220 0.00084 -6.92103e+01 250 10.2490 3.4420 60.2410 57.8034 41.1523 55126.793 0.274 -1.29095e+00 8.22418e-02 -8.24827e-02 3.03832e-02 14.4450 4.38459e-02 2.99218e-02 1.20835e-03 2.26065e-04 -7.15687e-06 -2.95138e-05 31 10.7486 0.9997 57.434666 -3.264628 8.6891 0.5978 32.9823 0.1183 0 15.1558 0 2.79910e-02  33.7931 33.6108  0.1637  0.1694  0.1437  0.877  0.0387 0  0.122  0.004 -0.026 -0.007 -0.042  0.633 0 
SN: 2009kq 109 66 1 NULL 1 0.01170 0.00000 0.01247 0.00000 0.01272 0.00084 73.0248 250 10.1860 0.1040 69.4446 58.4798 50.2513 55155.230 0.225 -4.95093e-02 0.1464 7.15092e-04 3.03922e-02 14.2739 3.77473e-02 3.50289e-02 1.21783e-03 1.03803e-03 -7.89765e-05 -3.25728e-05 30 5.3396 1 129.063126 28.067131 11.0697 -4.67577e+00 29.9195 3.52900e-02 0 14.6709 0 2.17070e-02  33.6357 33.7023  0.1746  0.1642 -0.1052 -0.603  0.0387 0 -0.007  0.005  0.000 -0.008  0.002  0.751 0 
SN: 2009le 110 66 1 NULL 1 0.01778 0.00000 0.01703 0.00000 0.01764 0.00085 180.6158 250 10.4520 3.4160 69.9301 62.4999 30.1205 55166.066 0.069 3.85039e-02 0.1224 4.81731e-02 3.27025e-02 15.0560 3.66394e-02 1.70459e-02 5.75232e-04 1.00027e-03 -3.25655e-05 -1.57291e-05 15 18.0199 0.3227 32.321499 -23.412428 15.7205 -1.25426e+01 18.7986 1.41650e-02 0 15.3176 0 2.76710e-02  34.2883 34.4204  0.1627  0.1375 -0.1708 -1.050  0.0387 0 -0.035  0.004  0.006 -0.007  0.011  0.813 0 
SN: 2009na 111 66 1 NULL 1 0.02110 0.00000 0.02212 0.00000 0.02170 0.00085 -1.22709e+02 250 10.5680 0.1410 58.1395 45.2489 44.2478 55201.977 0.091 -6.48471e-01 9.88681e-02 -1.44709e-02 2.81036e-02 15.5441 3.03089e-02 1.08730e-02 3.03524e-04 3.46308e-05 -3.32404e-06 -7.35568e-06 31 37.0894 0.2458 161.756027 26.543814 19.4873 -6.34276e+00 44.3878 2.76370e-02 0 15.9149 0 2.13120e-02  34.8597 34.8769  0.1387  0.1160 -0.0419 -0.302  0.0248 0  0.005  0.002 -0.002 -0.003 -0.002  0.710 0 
SN: 2009nq 112 66 1 NULL 1 0.01647 0.00000 0.01526 0.00000 0.01573 0.00085 138.7044 250 10.6670 0.5130 32.1543 29.2398 18.2150 55203.840 0.688 -4.18906e-01 0.7680 4.87826e-02 4.35823e-02 15.0560 5.44504e-02 1.70445e-02 8.54795e-04 8.69458e-03 -1.01953e-04 -2.96931e-05 15 0.4145 1 348.820862 19.022661 1.9676 -7.26319e-01 10.0954 0.1248 0 15.5970 0 3.85140e-02  34.2180 34.1684  0.1954  0.1823  0.0109  0.056  0.0387 0 -0.034  0.005  0.006 -0.004  0.011  0.814 0 
SN: 2010A 113 66 1 NULL 1 0.02063 0.00000 0.01985 0.00000 0.01971 0.00085 -3.91199e+01 250 10.4910 0.1050 58.4794 49.7514 44.4444 55212.477 0.118 0.5026 0.1286 0.1390 3.26606e-02 15.6165 3.61338e-02 1.01717e-02 3.38520e-04 -5.25301e-04 -1.20863e-05 -9.22061e-06 18 18.1705 0.4445 38.164413 0.619417 29.3935 -9.18547e+00 30.9857 2.49950e-02 0 15.7761 0 2.86550e-02  34.6147 34.6647  0.1690  0.1348 -0.0887 -0.525  0.0387 0 -0.058  0.005  0.012  0.002  0.020  0.898 0 
SN: 2010H 114 66 1 NULL 1 0.01537 0.00000 0.01621 0.00000 0.01679 0.00085 169.9532 250 11.0840 1.50000e-02 65.3597 49.5050 18.8324 55215.520 0.115 -1.36239e+00 0.1655 -1.07579e-01 4.34558e-02 14.8748 0.1052 2.01407e-02 1.95178e-03 5.71083e-04 -4.43596e-05 -3.66150e-05 11 4.1773 0.9800 121.601433 1.035836 19.4049 5.7899 31.2002 2.64900e-02 0 15.3796 0 3.09410e-02  34.2547 34.3118  0.1700  0.1848 -0.0958 -0.563  0.0387 0  0.170  0.003 -0.035 -0.012 -0.058  0.605 0 
SN: 2010Y 115 66 1 NULL 1 0.01086 0.00000 0.01123 0.00000 0.01228 0.00084 311.4243 250 10.5990 4.70000e-02 61.3497 57.4713 57.1429 55247.797 0.088 -2.53078e+00 8.52523e-02 -3.17597e-02 3.14811e-02 14.7585 3.59476e-02 2.24181e-02 7.42240e-04 3.13496e-04 -1.93486e-05 -2.08034e-05 50 61.2450 0.1324 162.766647 65.779556 10.7813 -8.40481e+00 43.0365 1.15040e-02 0 15.1060 0 2.30520e-02  33.8432 33.6251  0.1730  0.1710  0.1794  1.037  0.0387 0  0.022  0.009 -0.009 -0.059 -0.011  0.698 0 
SN: 2010dt 116 66 1 NULL 1 0.05289 0.00000 0.05294 0.00000 0.05323 0.00088 82.9509 250 10.8740 0.4410 40.3225 35.8424 35.3357 55361.684 0.190 -5.20904e-02 0.4362 -6.47749e-02 4.14117e-02 17.3938 5.66334e-02 1.97908e-03 1.03231e-04 8.74924e-03 -3.63990e-05 -3.56087e-06 4 8.7016 6.90067e-02 250.812759 32.674320 16.9993 -6.06216e+00 13.7864 2.91500e-02 0 17.7774 0 3.60270e-02  36.9089 36.8756  0.1169  0.1155  0.0628  0.537 -0.0295 0  0.074  0.004 -0.014 -0.027 -0.026  0.507 0 
SN: 2004eo 117 5 1 NULL 1 0.01552 0.00000 0.01457 0.00000 0.01507 0.00085 148.2673 250 10.9820 0.2530 88.8240 61.8469 61.0439 53278.352 0.033 -1.19696e+00 2.73815e-02 1.15647e-02 2.20037e-02 14.8324 2.84960e-02 2.09438e-02 5.49686e-04 -1.04226e-04 8.18033e-07 -9.13130e-06 142 146.2680 0.4086 308.226013 9.928530 8.8624 -1.21627e+01 41.9965 9.28990e-02 0 0 0 0  33.9970 34.0743  0.1578  0.1378 -0.1159 -0.735  0.0387 0 -0.017  0.003  0.002 -0.003  0.005  0.763 0 
SN: 2004ey 118 5 1 NULL 1 0.01577 0.00000 0.01462 0.00000 0.01531 0.00085 205.2742 250 9.9500 0.1540 166.3495 162.1759 154.3173 53304.488 0.030 7.64115e-02 2.46559e-02 -1.11119e-01 2.17200e-02 14.4939 3.13081e-02 2.86035e-02 8.24807e-04 -1.43792e-04 3.10698e-06 -1.27985e-05 107 127.0659 0.1016 327.282990 0.444222 7.8758 -9.34098e+00 42.8362 0.1181 0 0 0 0  34.0742 34.1090  0.1389  0.1358 -0.0735 -0.529  0.0387 0  0.178  0.005 -0.037 -0.011 -0.060  0.601 0 
SN: 2004gu 120 5 1 NULL 1 0.04591 0.00000 0.04698 0.00000 0.04714 0.00087 46.8943 250 10.2250 0.1590 110.7298 109.4334 70.7431 53362.492 0.129 1.3120 6.80630e-02 7.63948e-02 2.22909e-02 17.1773 2.19324e-02 2.41588e-03 4.88021e-05 -2.56355e-04 1.07385e-07 -9.02636e-07 98 124.0077 3.90725e-02 191.602997 11.948900 3.8244 -4.96354e+00 44.8474 2.28300e-02 0 0 0 0  36.5115 36.6022  0.1241  0.0774 -0.0612 -0.493 -0.0295 0 -0.051  0.009  0.013  0.124  0.023  0.785 0 
SN: 2005be 121 5 1 NULL 1 0.03356 0.00000 0.03416 0.00000 0.03411 0.00086 -1.40023e+01 250 10.3100 0.2000 58.7833 58.7704 58.7055 53459.621 0.261 -1.86606e+00 6.58959e-02 -1.09219e-01 2.72047e-02 16.5328 3.88693e-02 4.37382e-03 1.56582e-04 2.70751e-04 -4.33134e-06 -3.02541e-06 46 22.8843 0.9988 224.886002 16.669901 4.7394 7.5248 30.6511 2.92490e-02 0 0 0 0  35.8432 35.8790  0.1081  0.0941 -0.0073 -0.067 -0.0285 0  0.172  0.003 -0.036 -0.044 -0.060  0.520 0 
SN: 2005bo 122 5 1 NULL 1 0.01443 0.00000 0.01556 0.00000 0.01519 0.00085 -1.07042e+02 250 10.3578 0.2809 110.6507 108.6887 90.2513 53478.758 0.180 -1.11885e+00 0.1447 0.2331 2.29634e-02 15.4212 2.41763e-02 1.21763e-02 2.71132e-04 -1.17517e-04 2.69289e-06 -5.10809e-06 33 9.9173 1 192.421005 -11.096500 20.8014 -5.50647e-01 33.0658 3.95320e-02 0 0 0 0  33.8723 34.0917  0.1757  0.1399 -0.2581 -1.469  0.0387 0 -0.086  0.012  0.023 -0.005  0.030  0.930 0 
SN: 2006bh 123 5 1 NULL 1 0.01077 0.00000 0.01042 0.00000 0.01082 0.00084 118.2682 250 10.9150 0.3520 897.9091 320.3429 249.8212 53833.570 0.055 -1.69120e+00 3.89833e-02 -6.02213e-02 2.22653e-02 14.0982 2.22059e-02 4.11824e-02 8.42280e-04 -1.15880e-04 3.74659e-07 -1.56655e-05 78 42.2771 0.9998 340.066986 -66.485100 4.9467 -5.11678e+00 38.3179 2.28620e-02 0 0 0 0  33.3590 33.3478  0.1747  0.1810 -0.0275 -0.158  0.0387 0  0.071  0.004 -0.016 -0.015 -0.025  0.658 0 
SN: 2006eq 124 5 1 NULL 1 0.04945 0.00000 0.04834 0.00000 0.04818 0.00087 -4.76253e+01 250 10.6340 0.5000 90.8302 76.6459 62.4678 53974.230 0.327 -2.01821e+00 7.31569e-02 7.14152e-02 2.89587e-02 17.9450 4.16140e-02 1.19123e-03 4.56572e-05 -6.61939e-06 -8.45953e-07 -9.34956e-07 46 35.8282 0.8827 322.154999 1.228110 4.7644 6.5473 41.7070 4.12400e-02 0 0 0 0  36.8577 36.6512  0.1301  0.0914  0.2359  1.814 -0.0295 0 -0.100  0.007  0.020 -0.098  0.029  0.770 0 
SN: 2006lu 125 5 1 NULL 1 0.05446 0.00000 0.05549 0.00000 0.05452 0.00088 -2.74129e+02 250 11.2350 5.70000e-02 141.3329 110.8086 99.8886 54035.730 0.357 0.2670 7.82325e-02 -1.03407e-01 2.39625e-02 17.2565 3.35906e-02 2.24593e-03 6.94848e-05 -4.58713e-04 1.89148e-06 -1.21379e-06 40 53.8806 8.56726e-02 138.822998 -25.600100 4.6492 4.3343 38.4750 9.92720e-02 0 0 0 0  36.8697 36.9296  0.0947  0.0771 -0.0033 -0.035 -0.0565 0  0.161  0.004 -0.031 -0.022 -0.054  0.458 0 
SN: 2006py 126 5 1 NULL 1 0.05783 0.00000 0.05661 0.00000 0.05725 0.00088 180.0928 250 9.9000 0.4000 76.1566 73.3669 55.4904 54070.922 0.236 0.1080 0.2325 2.04276e-02 2.38455e-02 17.6525 2.43842e-02 1.55952e-03 3.50248e-05 3.88211e-04 -9.72186e-07 -6.49551e-07 22 30.6539 0.1315 340.424988 -0.136917 4.6307 -1.81681e+00 18.9805 5.17010e-02 0 0 0 0  36.9978 37.0399  0.1119  0.0824  0.0144  0.129 -0.0565 0 -0.054  0.005  0.008 -0.028  0.016  0.614 0 
SN: 2008bq 128 5 1 NULL 1 0.03314 0.00000 0.03360 0.00000 0.03270 0.00086 -2.62289e+02 250 11.4710 3.0620 166.0717 165.3235 142.7814 54563.609 0.094 0.3551 5.22091e-02 5.60427e-02 2.23182e-02 16.4787 2.62967e-02 4.59768e-03 1.11357e-04 -2.04590e-04 7.23191e-07 -1.90726e-06 60 45.1622 0.9227 100.260002 -38.038601 8.7113 -1.55775e+00 40.9325 7.77480e-02 0 0 0 0  35.7413 35.7851  0.1290  0.0863 -0.0152 -0.118 -0.0285 0 -0.047  0.003  0.008 -0.005  0.015  0.790 0 
SN: 2008gp 129 5 1 NULL 1 0.03341 0.00000 0.03285 0.00000 0.03403 0.00086 343.2041 250 10.6630 3.9980 134.3191 114.9402 102.0441 54779.238 0.034 -1.11069e-01 3.23462e-02 -7.21577e-02 2.21669e-02 16.1905 2.90703e-02 5.99516e-03 1.60519e-04 -1.15132e-04 2.36937e-07 -2.66974e-06 71 90.9449 6.51715e-02 50.752998 1.361890 5.9043 -1.06822e+01 32.7685 0.1037 0 0 0 0  35.6946 35.8738  0.1078  0.0833 -0.1507 -1.399 -0.0285 0  0.102  0.002 -0.021 -0.017 -0.035  0.565 0 
